"Sponsor ID","Honorand ID","Inscription ID","Sponsor Name","Sponsor Category","Sponsor Origin","Sponsor Gender","Sponsor Type","Sponsor Class","Sponsor Athenian Citizenship","Sponsor Roman Citizenship","Sponsor Family","Sponsor Extended Family","Sponsor Demotic","Sponsor Uncertain Person","Honorand Name","Honorand Category","Honorand Origin","Honorand Gender","Honorand Type","Honorand Class","Honorand Athenian Citizenship","Honorand Roman Citizenship","Honorand Family","Honorand Extended Family","Honorand Uncertain Person","Honorand Demotic","Inscription","Object Type","Inscription Type","Likely Site","Date","Date Span"
"2182","2181","377","Thrasyllos Ammoniou","Athenian","Athens","Male","","Person","t","f","","","","f","[?] Wife of Ammonios Kholleides","Athenian","Athens","Female","","Person","t","f","","","t","","Statue Base for the Unknown Wife of Ammonios of Kholleidai","Base","Dedication","","87.5","25"
"2207","2206","399","Kallikleia","Athenian","Athens","Female","","Person","t","f","","","","f","Kallisto Kallimakhou","Athenian","Athens","Female","","Person","t","f","","","f","","Statue Base for Kallisto, Daughter of Kallimakhos","Base","Dedication","Before the Telestrion","100.5","199"
"2219","2220","432","[?] Woman","Athenian","Athens","Female","","Person","f","f","","","","t","[?] Husband of Woman","Athenian","Athens","Male","","Person","t","f","","","t","","Dedication by a Woman for her Family","Base","Dedication","","150.5","299"
"2222","2221","688","Pose Poseous","Athenian","Athens","Female","","Person","t","f","","","","f","Hierophantis Perikleous","Athenian","Athens","Female","","Person","t","f","","","f","","Statue Base for an Unknown Hierophantis, Daughter of Perikles of Oion","Base","Dedication","","112.5","25"
"2229","2226","438","Cocceius Censorinus","Roman","Rome","Male","","Person","f","t","","","","f","Ti. Kl. Herodes Attikos Kl. Attikou","Athenian","Athens","Male","","Person","t","t","","","f","","Statue Base for Ti. Kl. Attikos Herodes Kl. Attikou Marathonios, 'Son of Hellas'","Base","Dedication","","115","10"
"2229","2228","438","Cocceius Censorinus","Roman","Rome","Male","","Person","f","t","","","","f","Viboullia Alkia","Athenian","Athens","Female","","Person","t","t","","","f","","Statue Base for Ti. Kl. Attikos Herodes Kl. Attikou Marathonios, 'Son of Hellas'","Base","Dedication","","115","10"
"2235","2236","442","Vipsania Lailiane","Athenian","Athens","Female","","Person","t","t","","","","f","T. Vipsanius [.] Flavianos","Athenian","Athens","Male","","Person","t","t","","","f","","Statue Base for T. Vipsanius [-] Flavianos Kephisieus, Hearth-Initiate","Base","Dedication","","132.5","15"
"2238","2237","443","Polemon Heroxenou","Athenian","Athens","Male","","Person","t","f","","","","f","[?] Son of Heroxenos Marathonios","Athenian","Athens","Male","","Person","t","f","","","t","","Statue Base for a Son of Heroxenos of Marathon","Base","Dedication","","137.5","25"
"2223","2240","445","Fl. Laodameia Kleitou","Athenian","Athens","Female","","Person","t","t","","","","f","Thrasyllos Kholleides","Athenian","Athens","Male","","Person","t","f","","","f","","Statue Base for Thrasyllos of Kholleidai","Base","Dedication","","135","10"
"2256","2253","458","Annius Thrasyllos","Athenian","Athens","Male","","Person","t","t","","","","f","Iunia [?] Iun. Patronos","Athenian","Athens","Female","","Person","t","t","","","t","","Statue Base for Iun. [-] Meletine, Daughter of Iun. Patron of Berenikidai, Hearth-Initiate","Base","Dedication","","145","10"
"2254","2253","458","Iun. Patron","Athenian","Athens","Male","","Person","t","t","","","","f","Iunia [?] Iun. Patronos","Athenian","Athens","Female","","Person","t","t","","","t","","Statue Base for Iun. [-] Meletine, Daughter of Iun. Patron of Berenikidai, Hearth-Initiate","Base","Dedication","","145","10"
"2258","2260","459","Nummia Bassa","Athenian","Athens","Female","","Person","t","t","","","","f","Nummia Kleo","Athenian","Athens","Female","","Person","t","t","","","f","","Statue Base for Nummia Kleo, Hearth-Initiate","Base","Dedication","","145","10"
"2257","2260","459","L. Nummius Andreas Menidos","Athenian","Athens","Male","","Person","t","t","","","","f","Nummia Kleo","Athenian","Athens","Female","","Person","t","t","","","f","","Statue Base for Nummia Kleo, Hearth-Initiate","Base","Dedication","","145","10"
"2332","2264","495","M. Iul. Praxis","Athenian","Athens","Male","","Person","t","t","","","","f","Emperor Marcus Aurelius","Imperial Family Member","Rome","Male","","Person","f","t","","","f","","Statue Base for M. Aurelius","Base","Dedication","Before the Telestrion","173.5","3"
"2301","2264","482","Ail. Kh[?]","Athenian","Athens","Uncertain","","Person","t","t","","","","f","Emperor Marcus Aurelius","Imperial Family Member","Rome","Male","","Person","f","t","","","f","","Altar(?) for the Health of M. Aurelius and L. Verus","Base","Dedication","","165","8"
"2255","2271","464","Annia Aristokleia","Athenian","Athens","Female","","Person","t","t","","","","f","D. Iun. Menneas","Athenian","Athens","Male","","Person","t","t","","","f","","Statue Base D. Iun. Menneas D. Iun. Patronos Berenikides","Base","Dedication","","150","50"
"2254","2271","464","Iun. Patron","Athenian","Athens","Male","","Person","t","t","","","","f","D. Iun. Menneas","Athenian","Athens","Male","","Person","t","t","","","f","","Statue Base D. Iun. Menneas D. Iun. Patronos Berenikides","Base","Dedication","","150","50"
"2275","2274","466","Cornelia [?]","Athenian","Athens","Female","","Person","f","t","","","","t","D. Iun. Peiraieus","Athenian","Athens","Male","","Person","t","t","","","f","","Statue Base for D. Iun. Peiraieus, Hierophant","Column/Herm","Dedication","","150","50"
"2283","2282","471","Ana[.]n Krateros","Athenian","Athens","Male","","Person","t","t","","","","f","[?] Emperor","Imperial Family Member","Rome","Male","","Person","f","t","","","f","","Statue Base for an Unknown Emperor","Base","Dedication","","175","50"
"2291","2290","474","Ail. Zenonos","Athenian","Athens","Male","","Person","t","t","","","","f","P. Ail. Timosthenes","Athenian","Athens","Male","","Person","t","t","","","f","","Statue Base for P. Ael. Teimosthenes Berenikides, Son of Ael. Zenon, Hearth-Initiate","Base","Dedication","South Wall","155","10"
"2226","2293","476","Ti. Kl. Herodes Attikos Kl. Attikou","Athenian","Athens","Male","","Person","t","t","","","","f","Regilla","Roman","Rome","Female","","Person","t","t","","","f","","Statue Base for Regilla, Wife of Herodes Attikos","Base","Dedication","Before the Telestrion","160","10"
"2298","2299","481","Fl. Xenion","Athenian","Athens","Male","","Person","t","t","","","","f","Fl. Zenophilos","Athenian","Athens","Male","","Person","t","t","","","f","","Statue Base for Fl. Xenion Marathonsios, Hearth-Initiate, and Others","Base","Dedication","","165","10"
"2301","2300","482","Ail. Kh[?]","Athenian","Athens","Uncertain","","Person","t","t","","","","f","Emperor L. Verus","Imperial Family Member","Rome","Male","","Person","f","t","","","f","","Altar(?) for the Health of M. Aurelius and L. Verus","Base","Dedication","","165","8"
"2311","2310","485","Agothokles Marathonios","Athenian","Athens","Male","","Person","t","f","","","","f","M. Aur. Miltiades","Athenian","Athens","Male","","Person","t","t","","","f","","Statue Base for M. Aur. Miltiades, Son of Agathokles of Marathon, Hearth-Initiate","Base","Dedication","","165","10"
"2316","2318","488","Pompeia Polla","Athenian","Athens","Female","","Person","t","t","","","","f","T. Fl. Menandros Paianieus","Athenian","Athens","Male","","Person","t","t","","","f","","Statue Base for T. Fl. Menandros Paianieus","Stele","Dedication","South Wall","166","10"
"2331","2328","493","Iul. Kephisodora","Athenian","Athens","Female","","Person","t","t","","","","f","Ail. Kephisodora","Athenian","Athens","Female","","Person","t","t","","","f","","Statue Base for Ael. Kephisodora, Daughter of Daduch Kl. Lysiades","Building or Monument","Dedication","","170","10"
"2327","2328","493","Iul. Theodotos","Athenian","Athens","Male","","Person","t","t","","","","f","Ail. Kephisodora","Athenian","Athens","Female","","Person","t","t","","","f","","Statue Base for Ael. Kephisodora, Daughter of Daduch Kl. Lysiades","Building or Monument","Dedication","","170","10"
"2402","2393","523","P. Pom. Hegios II","Athenian","Athens","Male","","Person","t","t","","","","f","Ail. Epilampsis Gelotos","Athenian","Athens","Female","","Person","t","t","","","f","","Statue Base for Ael. Epilampsis, Daughter of Ael. Gelos of Phaleron, Priestess of Demeter and Kore","Other/Fragment","Dedication","Before the Telestrion","187.5","25"
"2404","2405","524","T. Fl. Leosthenes II","Athenian","Athens","Male","","Person","t","t","","","","f","Daughter of T. Fl. Leosthenes II","Athenian","Athens","Female","","Person","t","t","","","f","","Statue Base for an Unknown Daughter of T. Fl. Leosthenes of Paiania","Base","Dedication","","187.5","25"
"2436","2434","587","Onesime Papiou","Athenian","Athens","Female","","Person","t","f","","","","f","T. Fl. Ateimetos Peiraieus","Athenian","Athens","Male","","Person","t","t","","","f","","Statue Base for T. Fl. Ateiemtos Son of T. Fl. Agathon of Peiraieus, Hearth-Initiate","Column/Herm","Dedication","","250.5","99"
"2454","2452","621","P. Ail. Herennia","Athenian","Athens","Female","","Person","t","t","","","","f","P. Ail. Herennia P. Ail. Apolloniou","Athenian","Athens","Female","","Person","t","t","","","f","","P. Ael. Herennia, Daughter of P. Ael. Apollonios, Hearth Initiate","Base","Dedication","","200","50"
"2453","2452","621","P. Ail Apollonios","Athenian","Athens","Male","","Person","t","t","","","","f","P. Ail. Herennia P. Ail. Apolloniou","Athenian","Athens","Female","","Person","t","t","","","f","","P. Ael. Herennia, Daughter of P. Ael. Apollonios, Hearth Initiate","Base","Dedication","","200","50"
"2470","2468","628","Praxagora [?]","Athenian","Athens","Female","","Person","t","f","","","","f","Xenagoras II  Xenagorou","Athenian","Athens","Male","","Person","t","f","","","f","","Statue Base for Xenagoras, Son of Xenagoras and Praxagora","Base","Verse","","313","24"
"2469","2468","628","Xenagoras I","Athenian","Athens","Male","","Person","t","f","","","","f","Xenagoras II  Xenagorou","Athenian","Athens","Male","","Person","t","f","","","f","","Statue Base for Xenagoras, Son of Xenagoras and Praxagora","Base","Verse","","313","24"
"2471","2472","629","Licinius Kallistomakhos","Athenian","Athens","Male","","Person","t","t","","","","f","Kl. Kallistomakhos","Athenian","Athens","Male","","Person","t","t","","","f","","Statue Base for an Unknown Sister of Likinios Kallistomakhos","Base","Dedication","Before the Telestrion","205","10"
"2485","2482","635","Aur. Magna II Magnou","Athenian","Athens","Female","","Person","t","t","","","","f","Aur. Magna","Athenian","Athens","Female","","Person","t","t","","","f","","Statue Base for Aur. Magna, Hearth-Initiate","Base","Dedication","","217","10"
"2484","2482","635","Aur. Epaphrodeitos Asklepiadou","Athenian","Athens","Male","","Person","t","t","","","","f","Aur. Magna","Athenian","Athens","Female","","Person","t","t","","","f","","Statue Base for Aur. Magna, Hearth-Initiate","Base","Dedication","","217","10"
