Institution: Title,Institution: Origin,Institution: Type,Co-Appearing Person: Description,Co-Appearing Person: Origin,Co-Appearing Person: Gender,Co-Appearing Person: Name(s),Co-Appearing Person: Deme,Co-Appearing Person: Athenian Citizen,Co-Appearing Person: Roman Citizen,Co-Appearing Person: Family,Co-Appearing Person: Extended Family,Inscription: IE,Inscription: Title,Inscription: Object Type,Inscription: Type,Inscription: Suspected Ancient Location,Inscription: Date (Avg.),Inscription: Date Span,Inscription: Letter Height (m),Institution: Total Appearances,Institution: Total Offices,Institution: Total Office Appearances,Institution: Total Officers,Institution: Total Officer Appearances,Institution: Total People Co-Appearances,Institution: Total Institutional Co-Appearances,Institution: Total Honors Co-Appearances,Institution: Total People Co-Appearances with Officers,Institution: Total Institutional Co-Appearances with Officers,Co-Appearing Person: Total Appearances,Co-Appearing Person: Total Sponsors,Co-Appearing Person: Total Honorands,Co-Appearing Person: Total Officers,Co-Appearing Person: Total Institutional Affililiations,Co-Appearing Person: Total Honors,Co-Appearing Person: Total Athenian Honors,Co-Appearing Person: Total Roman Honors,Co-Appearing Person: Total Eleusinian Honors,Co-Appearing Person: RCA,Co-Appearing Person: PA,Co-Appearing Person: PAA,Co-Appearing Person: LGPN,Co-Appearing Person: Uncertain,Inscription: Character Count,Inscription: Diplomatic Character Count,Inscription: Word Count,Inscription: Diplomatic Word Count,Inscription: Total Institutions,Inscription: Total Honors,Inscription: Total People,Inscription: Total Sponsors,Inscription: Total Honorands,Inscription: Total Athenians,Inscription: Total Romans,Institution: ID,Co-Appearing Person: ID,Inscription: ID,Institution: Notes,Co-Appearing Person: Notes,Inscription: Notes
Boule,Athens,Public,L. Vipsanius Lailianos,Athens,Male,Lucius Vipsanius Lailianos,,True,True,,TBD,455,"Statue Base for L. Vipsanios Aiolion Phlyeus, Exegete of the Eumolpidai",Base,Dedication,,145.0,10,0.0260,66,1,1,2,2,169,181,167,1,3,2,3,0,,1,1,1,0,0,,,,,False,378,101,124,31,4,6,3,3,3,3,0,1001,2251,455,,,
Boule,Athens,Public,L. Vipsanius Lailianos,Athens,Male,Lucius Vipsanius Lailianos,,True,True,,TBD,455,"Statue Base for L. Vipsanios Aiolion Phlyeus, Exegete of the Eumolpidai",Base,Dedication,,145.0,10,0.0260,66,1,1,2,2,169,181,167,1,3,2,3,0,,1,1,1,0,0,,,,,False,378,101,124,31,4,6,3,3,3,3,0,1001,2251,455,,,
Boule,Athens,Public,Krateros,Athens,Male,Krateros,,True,False,,,483,"Statue Base T. Fl. Hierophantes Paianieus, Son of T. Fl. Alkibiades",Base,Dedication,Before the Telestrion,167.0,10,0.0130,66,1,1,2,2,169,181,167,1,3,1,0,0,,1,1,0,0,1,,,,,False,1196,996,273,202,4,12,9,3,1,8,1,1001,2309,483,,,
Boule,Athens,Public,Krateros,Athens,Male,Krateros,,True,False,,,483,"Statue Base T. Fl. Hierophantes Paianieus, Son of T. Fl. Alkibiades",Base,Dedication,Before the Telestrion,167.0,10,0.0130,66,1,1,2,2,169,181,167,1,3,1,0,0,,1,1,0,0,1,,,,,False,1196,996,273,202,4,12,9,3,1,8,1,1001,2309,483,,,
Boule,Athens,Public,Krateros,Athens,Male,Krateros,,True,False,,,483,"Statue Base T. Fl. Hierophantes Paianieus, Son of T. Fl. Alkibiades",Base,Dedication,Before the Telestrion,167.0,10,0.0130,66,1,1,2,2,169,181,167,1,3,1,0,0,,1,1,0,0,1,,,,,False,1196,996,273,202,4,12,9,3,1,8,1,1001,2309,483,,,
Boule,Athens,Public,Krateros,Athens,Male,Krateros,,True,False,,,483,"Statue Base T. Fl. Hierophantes Paianieus, Son of T. Fl. Alkibiades",Base,Dedication,Before the Telestrion,167.0,10,0.0130,66,1,1,2,2,169,181,167,1,3,1,0,0,,1,1,0,0,1,,,,,False,1196,996,273,202,4,12,9,3,1,8,1,1001,2309,483,,,
Boule,Athens,Public,Krateros,Athens,Male,Krateros,,True,False,,,483,"Statue Base T. Fl. Hierophantes Paianieus, Son of T. Fl. Alkibiades",Base,Dedication,Before the Telestrion,167.0,10,0.0130,66,1,1,2,2,169,181,167,1,3,1,0,0,,1,1,0,0,1,,,,,False,1196,996,273,202,4,12,9,3,1,8,1,1001,2309,483,,,
Boule,Athens,Public,Krateros,Athens,Male,Krateros,,True,False,,,483,"Statue Base T. Fl. Hierophantes Paianieus, Son of T. Fl. Alkibiades",Base,Dedication,Before the Telestrion,167.0,10,0.0130,66,1,1,2,2,169,181,167,1,3,1,0,0,,1,1,0,0,1,,,,,False,1196,996,273,202,4,12,9,3,1,8,1,1001,2309,483,,,
Boule,Athens,Public,Krateros,Athens,Male,Krateros,,True,False,,,483,"Statue Base T. Fl. Hierophantes Paianieus, Son of T. Fl. Alkibiades",Base,Dedication,Before the Telestrion,167.0,10,0.0130,66,1,1,2,2,169,181,167,1,3,1,0,0,,1,1,0,0,1,,,,,False,1196,996,273,202,4,12,9,3,1,8,1,1001,2309,483,,,
Boule,Athens,Public,Krateros,Athens,Male,Krateros,,True,False,,,483,"Statue Base T. Fl. Hierophantes Paianieus, Son of T. Fl. Alkibiades",Base,Dedication,Before the Telestrion,167.0,10,0.0130,66,1,1,2,2,169,181,167,1,3,1,0,0,,1,1,0,0,1,,,,,False,1196,996,273,202,4,12,9,3,1,8,1,1001,2309,483,,,
Boule,Athens,Public,Krateros,Athens,Male,Krateros,,True,False,,,483,"Statue Base T. Fl. Hierophantes Paianieus, Son of T. Fl. Alkibiades",Base,Dedication,Before the Telestrion,167.0,10,0.0130,66,1,1,2,2,169,181,167,1,3,1,0,0,,1,1,0,0,1,,,,,False,1196,996,273,202,4,12,9,3,1,8,1,1001,2309,483,,,
Boule,Athens,Public,Kl. Lysiades,Athens,Male,Claudius Lysiades,,True,True,Leonid,Claudii of Melite,492,"Statue Base for Iul. Theodotos Meliteus, Son of Sophist Iul. Theodotos, Archon of the Kerykex",Altar,Dedication,Before the Telestrion,170.0,10,0.0290,66,1,1,2,2,169,181,167,1,3,2,0,0,,1,2,0,0,2,159,,,,False,255,244,51,47,4,6,5,3,1,5,0,1001,2329,492,,Father of Aelia Kephisodora,
Boule,Athens,Public,Kl. Lysiades,Athens,Male,Claudius Lysiades,,True,True,Leonid,Claudii of Melite,492,"Statue Base for Iul. Theodotos Meliteus, Son of Sophist Iul. Theodotos, Archon of the Kerykex",Altar,Dedication,Before the Telestrion,170.0,10,0.0290,66,1,1,2,2,169,181,167,1,3,2,0,0,,1,2,0,0,2,159,,,,False,255,244,51,47,4,6,5,3,1,5,0,1001,2329,492,,Father of Aelia Kephisodora,
Boule,Athens,Public,Kl. Lysiades,Athens,Male,Claudius Lysiades,,True,True,Leonid,Claudii of Melite,492,"Statue Base for Iul. Theodotos Meliteus, Son of Sophist Iul. Theodotos, Archon of the Kerykex",Altar,Dedication,Before the Telestrion,170.0,10,0.0290,66,1,1,2,2,169,181,167,1,3,2,0,0,,1,2,0,0,2,159,,,,False,255,244,51,47,4,6,5,3,1,5,0,1001,2329,492,,Father of Aelia Kephisodora,
Boule,Athens,Public,Kl. Lysiades,Athens,Male,Claudius Lysiades,,True,True,Leonid,Claudii of Melite,492,"Statue Base for Iul. Theodotos Meliteus, Son of Sophist Iul. Theodotos, Archon of the Kerykex",Altar,Dedication,Before the Telestrion,170.0,10,0.0290,66,1,1,2,2,169,181,167,1,3,2,0,0,,1,2,0,0,2,159,,,,False,255,244,51,47,4,6,5,3,1,5,0,1001,2329,492,,Father of Aelia Kephisodora,
Boule,Athens,Public,Kl. Lysiades,Athens,Male,Claudius Lysiades,,True,True,Leonid,Claudii of Melite,492,"Statue Base for Iul. Theodotos Meliteus, Son of Sophist Iul. Theodotos, Archon of the Kerykex",Altar,Dedication,Before the Telestrion,170.0,10,0.0290,66,1,1,2,2,169,181,167,1,3,2,0,0,,1,2,0,0,2,159,,,,False,255,244,51,47,4,6,5,3,1,5,0,1001,2329,492,,Father of Aelia Kephisodora,
Boule,Athens,Public,Emperor Commodous,Rome,Male,Commodus,,False,True,,Imperial,502,"Statue Base for Isidote, Daughter of Isaios, Hierophantes",Base,Dedication,Before the Telestrion,184.0,16,0.0200,66,1,1,2,2,169,181,167,1,3,4,0,0,,1,6,1,3,2,,,,,False,665,653,128,120,2,5,6,0,1,3,3,1001,2338,502,,,
Boule,Athens,Public,Emperor Commodous,Rome,Male,Commodus,,False,True,,Imperial,502,"Statue Base for Isidote, Daughter of Isaios, Hierophantes",Base,Dedication,Before the Telestrion,184.0,16,0.0200,66,1,1,2,2,169,181,167,1,3,4,0,0,,1,6,1,3,2,,,,,False,665,653,128,120,2,5,6,0,1,3,3,1001,2338,502,,,
Boule,Athens,Public,Emperor Commodous,Rome,Male,Commodus,,False,True,,Imperial,502,"Statue Base for Isidote, Daughter of Isaios, Hierophantes",Base,Dedication,Before the Telestrion,184.0,16,0.0200,66,1,1,2,2,169,181,167,1,3,4,0,0,,1,6,1,3,2,,,,,False,665,653,128,120,2,5,6,0,1,3,3,1001,2338,502,,,
Boule,Athens,Public,Emperor Commodous,Rome,Male,Commodus,,False,True,,Imperial,502,"Statue Base for Isidote, Daughter of Isaios, Hierophantes",Base,Dedication,Before the Telestrion,184.0,16,0.0200,66,1,1,2,2,169,181,167,1,3,4,0,0,,1,6,1,3,2,,,,,False,665,653,128,120,2,5,6,0,1,3,3,1001,2338,502,,,
Boule,Athens,Public,Emperor Commodous,Rome,Male,Commodus,,False,True,,Imperial,502,"Statue Base for Isidote, Daughter of Isaios, Hierophantes",Base,Dedication,Before the Telestrion,184.0,16,0.0200,66,1,1,2,2,169,181,167,1,3,4,0,0,,1,6,1,3,2,,,,,False,665,653,128,120,2,5,6,0,1,3,3,1001,2338,502,,,
Boule,Athens,Public,Emperor Commodous,Rome,Male,Commodus,,False,True,,Imperial,502,"Statue Base for Isidote, Daughter of Isaios, Hierophantes",Base,Dedication,Before the Telestrion,184.0,16,0.0200,66,1,1,2,2,169,181,167,1,3,4,0,0,,1,6,1,3,2,,,,,False,665,653,128,120,2,5,6,0,1,3,3,1001,2338,502,,,
Boule,Athens,Public,L. Memmius Altar-Priest,Athens,Male,Lucius Memmius,,True,True,,TBD,503,"Statue Base for L. Memmios, Altar-Priest, of Thorikos",Other/Fragment,Dedication,Before the Telestrion,178.5,3,0.0250,66,1,1,2,2,169,181,167,1,3,2,3,0,,7,9,6,1,2,,,,,False,512,438,101,84,4,6,5,3,1,1,4,1001,2339,503,,,
Boule,Athens,Public,L. Memmius Altar-Priest,Athens,Male,Lucius Memmius,,True,True,,TBD,503,"Statue Base for L. Memmios, Altar-Priest, of Thorikos",Other/Fragment,Dedication,Before the Telestrion,178.5,3,0.0250,66,1,1,2,2,169,181,167,1,3,2,3,0,,7,9,6,1,2,,,,,False,512,438,101,84,4,6,5,3,1,1,4,1001,2339,503,,,
Boule,Athens,Public,L. Memmius Altar-Priest,Athens,Male,Lucius Memmius,,True,True,,TBD,503,"Statue Base for L. Memmios, Altar-Priest, of Thorikos",Other/Fragment,Dedication,Before the Telestrion,178.5,3,0.0250,66,1,1,2,2,169,181,167,1,3,2,3,0,,7,9,6,1,2,,,,,False,512,438,101,84,4,6,5,3,1,1,4,1001,2339,503,,,
Boule,Athens,Public,L. Memmius Altar-Priest,Athens,Male,Lucius Memmius,,True,True,,TBD,503,"Statue Base for L. Memmios, Altar-Priest, of Thorikos",Other/Fragment,Dedication,Before the Telestrion,178.5,3,0.0250,66,1,1,2,2,169,181,167,1,3,2,3,0,,7,9,6,1,2,,,,,False,512,438,101,84,4,6,5,3,1,1,4,1001,2339,503,,,
Boule,Athens,Public,L. Memmius Altar-Priest,Athens,Male,Lucius Memmius,,True,True,,TBD,503,"Statue Base for L. Memmios, Altar-Priest, of Thorikos",Other/Fragment,Dedication,Before the Telestrion,178.5,3,0.0250,66,1,1,2,2,169,181,167,1,3,2,3,0,,7,9,6,1,2,,,,,False,512,438,101,84,4,6,5,3,1,1,4,1001,2339,503,,,
Boule,Athens,Public,Iul. Domna,Rome,Female,Iulia Domna,,False,True,Severan,Imperial,519,Statue Base for the Empress Iul. Domna,Base,Dedication,,196.5,3,,66,1,1,2,2,169,181,167,1,3,2,0,0,,1,1,0,1,0,,,,,False,118,110,20,18,3,0,1,3,0,0,1,1001,2387,519,,,
Boule,Athens,Public,Pom. Epilampsis,Athens,Male,Pompeius Epilampsis,,False,True,,Aelii of Phaleron,523,"Statue Base for Ael. Epilampsis, Daughter of Ael. Gelos of Phaleron, Priestess of Demeter and Kore",Other/Fragment,Dedication,Before the Telestrion,187.5,25,0.0160,66,1,1,2,2,169,181,167,1,3,1,0,0,,0,1,0,0,1,8,,,,False,880,812,170,146,2,10,11,1,1,11,0,1001,2403,523,,,
Boule,Athens,Public,Pom. Epilampsis,Athens,Male,Pompeius Epilampsis,,False,True,,Aelii of Phaleron,523,"Statue Base for Ael. Epilampsis, Daughter of Ael. Gelos of Phaleron, Priestess of Demeter and Kore",Other/Fragment,Dedication,Before the Telestrion,187.5,25,0.0160,66,1,1,2,2,169,181,167,1,3,1,0,0,,0,1,0,0,1,8,,,,False,880,812,170,146,2,10,11,1,1,11,0,1001,2403,523,,,
Boule,Athens,Public,Pom. Epilampsis,Athens,Male,Pompeius Epilampsis,,False,True,,Aelii of Phaleron,523,"Statue Base for Ael. Epilampsis, Daughter of Ael. Gelos of Phaleron, Priestess of Demeter and Kore",Other/Fragment,Dedication,Before the Telestrion,187.5,25,0.0160,66,1,1,2,2,169,181,167,1,3,1,0,0,,0,1,0,0,1,8,,,,False,880,812,170,146,2,10,11,1,1,11,0,1001,2403,523,,,
Boule,Athens,Public,Pom. Epilampsis,Athens,Male,Pompeius Epilampsis,,False,True,,Aelii of Phaleron,523,"Statue Base for Ael. Epilampsis, Daughter of Ael. Gelos of Phaleron, Priestess of Demeter and Kore",Other/Fragment,Dedication,Before the Telestrion,187.5,25,0.0160,66,1,1,2,2,169,181,167,1,3,1,0,0,,0,1,0,0,1,8,,,,False,880,812,170,146,2,10,11,1,1,11,0,1001,2403,523,,,
Boule,Athens,Public,Pom. Epilampsis,Athens,Male,Pompeius Epilampsis,,False,True,,Aelii of Phaleron,523,"Statue Base for Ael. Epilampsis, Daughter of Ael. Gelos of Phaleron, Priestess of Demeter and Kore",Other/Fragment,Dedication,Before the Telestrion,187.5,25,0.0160,66,1,1,2,2,169,181,167,1,3,1,0,0,,0,1,0,0,1,8,,,,False,880,812,170,146,2,10,11,1,1,11,0,1001,2403,523,,,
Boule,Athens,Public,Pom. Epilampsis,Athens,Male,Pompeius Epilampsis,,False,True,,Aelii of Phaleron,523,"Statue Base for Ael. Epilampsis, Daughter of Ael. Gelos of Phaleron, Priestess of Demeter and Kore",Other/Fragment,Dedication,Before the Telestrion,187.5,25,0.0160,66,1,1,2,2,169,181,167,1,3,1,0,0,,0,1,0,0,1,8,,,,False,880,812,170,146,2,10,11,1,1,11,0,1001,2403,523,,,
Boule,Athens,Public,Pom. Epilampsis,Athens,Male,Pompeius Epilampsis,,False,True,,Aelii of Phaleron,523,"Statue Base for Ael. Epilampsis, Daughter of Ael. Gelos of Phaleron, Priestess of Demeter and Kore",Other/Fragment,Dedication,Before the Telestrion,187.5,25,0.0160,66,1,1,2,2,169,181,167,1,3,1,0,0,,0,1,0,0,1,8,,,,False,880,812,170,146,2,10,11,1,1,11,0,1001,2403,523,,,
Boule,Athens,Public,Pom. Epilampsis,Athens,Male,Pompeius Epilampsis,,False,True,,Aelii of Phaleron,523,"Statue Base for Ael. Epilampsis, Daughter of Ael. Gelos of Phaleron, Priestess of Demeter and Kore",Other/Fragment,Dedication,Before the Telestrion,187.5,25,0.0160,66,1,1,2,2,169,181,167,1,3,1,0,0,,0,1,0,0,1,8,,,,False,880,812,170,146,2,10,11,1,1,11,0,1001,2403,523,,,
Boule,Athens,Public,Pom. Epilampsis,Athens,Male,Pompeius Epilampsis,,False,True,,Aelii of Phaleron,523,"Statue Base for Ael. Epilampsis, Daughter of Ael. Gelos of Phaleron, Priestess of Demeter and Kore",Other/Fragment,Dedication,Before the Telestrion,187.5,25,0.0160,66,1,1,2,2,169,181,167,1,3,1,0,0,,0,1,0,0,1,8,,,,False,880,812,170,146,2,10,11,1,1,11,0,1001,2403,523,,,
Boule,Athens,Public,Pom. Epilampsis,Athens,Male,Pompeius Epilampsis,,False,True,,Aelii of Phaleron,523,"Statue Base for Ael. Epilampsis, Daughter of Ael. Gelos of Phaleron, Priestess of Demeter and Kore",Other/Fragment,Dedication,Before the Telestrion,187.5,25,0.0160,66,1,1,2,2,169,181,167,1,3,1,0,0,,0,1,0,0,1,8,,,,False,880,812,170,146,2,10,11,1,1,11,0,1001,2403,523,,,
Boule,Athens,Public,Pom. Epilampsis,Athens,Male,Pompeius Epilampsis,,False,True,,Aelii of Phaleron,523,"Statue Base for Ael. Epilampsis, Daughter of Ael. Gelos of Phaleron, Priestess of Demeter and Kore",Other/Fragment,Dedication,Before the Telestrion,187.5,25,0.0160,66,1,1,2,2,169,181,167,1,3,1,0,0,,0,1,0,0,1,8,,,,False,880,812,170,146,2,10,11,1,1,11,0,1001,2403,523,,,
Boule,Athens,Public,"Poll[io]n[a?], Hearth-Initiate",Athens,Female,Pollonia,,True,True,,,551,Large Monument in Honor of an Unknown Hearth-Initiate,Base,Dedication,,150.5,99,0.0430,66,1,1,2,2,169,181,167,1,3,1,1,0,,0,1,0,0,1,,,,,False,86,45,37,20,2,1,1,1,1,1,0,1001,2431,551,,,
Boule,Athens,Public,Son or Daughter of a [N]um[ius],Athens,Uncertain,,,True,True,,,558,Statue Base for an Unknown Son or Daughter of a Nummios,Building or Monument,Dedication,,150.5,99,0.0205,66,1,1,2,2,169,181,167,1,3,1,3,0,,0,0,0,0,0,,,,,False,67,9,26,7,3,0,1,3,1,1,0,1001,2432,558,,,
Boule,Athens,Public,Sabeiniane Hamillo,Athens,Female,Sabeiniane Hamillo,,True,True,,TBD,588,"Statue Base for Sabeiniane Hamillo, Priestess of Athena Polias, Probably Not from the Sanctuary",Other/Fragment,Dedication,,250.5,99,0.0240,66,1,1,2,2,169,181,167,1,3,1,4,0,,0,1,1,0,0,,,,,False,168,164,38,36,4,1,1,4,1,1,0,1001,2439,588,,,
Boule,Athens,Public,P. Herennios Ptolemaios P. Herenniou,Athens,Male,Publius Herennius Ptolemaios Herenneiou,,True,True,,TBD,626,"Statue Base for the Sophist P. Herennius Ptolemais, Son of P. Herennius, Hierokeryx",Base,Dedication,North of the Telesterion,313.0,24,0.0220,66,1,1,2,2,169,181,167,1,3,2,0,0,,1,2,1,0,0,,,,,False,105,93,23,20,4,4,1,3,0,1,0,1001,2467,626,,,
Boule,Athens,Public,Fl. Plautianos,Athens,Male,Flavius Plautianos,,True,True,,,630,Statue Base for Ful. Plautianos,Base,Dedication,Before the Telestrion,204.0,2,0.0200,66,1,1,2,2,169,181,167,1,3,1,3,0,,1,2,0,2,0,,,,,False,206,124,51,30,3,4,4,3,1,1,3,1001,2475,630,,,
Boule,Athens,Public,Fl. Plautianos,Athens,Male,Flavius Plautianos,,True,True,,,630,Statue Base for Ful. Plautianos,Base,Dedication,Before the Telestrion,204.0,2,0.0200,66,1,1,2,2,169,181,167,1,3,1,3,0,,1,2,0,2,0,,,,,False,206,124,51,30,3,4,4,3,1,1,3,1001,2475,630,,,
Boule,Athens,Public,Fl. Plautianos,Athens,Male,Flavius Plautianos,,True,True,,,630,Statue Base for Ful. Plautianos,Base,Dedication,Before the Telestrion,204.0,2,0.0200,66,1,1,2,2,169,181,167,1,3,1,3,0,,1,2,0,2,0,,,,,False,206,124,51,30,3,4,4,3,1,1,3,1001,2475,630,,,
Boule,Athens,Public,Fl. Plautianos,Athens,Male,Flavius Plautianos,,True,True,,,630,Statue Base for Ful. Plautianos,Base,Dedication,Before the Telestrion,204.0,2,0.0200,66,1,1,2,2,169,181,167,1,3,1,3,0,,1,2,0,2,0,,,,,False,206,124,51,30,3,4,4,3,1,1,3,1001,2475,630,,,
Boule,Athens,Public,Kl. Menandra II,Athens,Female,Menandra,,True,True,,TBD,632,"Statue Base for Kl. Menandra, Daughter of the Daduch Kl. Philippos",Base,Dedication,Before the Telestrion,210.0,10,0.0350,66,1,1,2,2,169,181,167,1,3,1,3,0,,0,0,0,0,0,,,,,False,173,162,45,41,3,1,5,3,1,5,0,1001,2477,632,,,
Boule,Athens,Public,Kl. Menandra II,Athens,Female,Menandra,,True,True,,TBD,632,"Statue Base for Kl. Menandra, Daughter of the Daduch Kl. Philippos",Base,Dedication,Before the Telestrion,210.0,10,0.0350,66,1,1,2,2,169,181,167,1,3,1,3,0,,0,0,0,0,0,,,,,False,173,162,45,41,3,1,5,3,1,5,0,1001,2477,632,,,
Boule,Athens,Public,Kl. Menandra II,Athens,Female,Menandra,,True,True,,TBD,632,"Statue Base for Kl. Menandra, Daughter of the Daduch Kl. Philippos",Base,Dedication,Before the Telestrion,210.0,10,0.0350,66,1,1,2,2,169,181,167,1,3,1,3,0,,0,0,0,0,0,,,,,False,173,162,45,41,3,1,5,3,1,5,0,1001,2477,632,,,
Boule,Athens,Public,Kl. Menandra II,Athens,Female,Menandra,,True,True,,TBD,632,"Statue Base for Kl. Menandra, Daughter of the Daduch Kl. Philippos",Base,Dedication,Before the Telestrion,210.0,10,0.0350,66,1,1,2,2,169,181,167,1,3,1,3,0,,0,0,0,0,0,,,,,False,173,162,45,41,3,1,5,3,1,5,0,1001,2477,632,,,
Boule,Athens,Public,Kl. Menandra II,Athens,Female,Menandra,,True,True,,TBD,632,"Statue Base for Kl. Menandra, Daughter of the Daduch Kl. Philippos",Base,Dedication,Before the Telestrion,210.0,10,0.0350,66,1,1,2,2,169,181,167,1,3,1,3,0,,0,0,0,0,0,,,,,False,173,162,45,41,3,1,5,3,1,5,0,1001,2477,632,,,
Boule,Athens,Public,Aur. Deidameia,Athens,Female,Aurelia Deidameia,,True,True,,,636,"Statue Base for Aur. Paramona, Daughter of Aur. Paramonos of Lamptrai, Heath-Initiate",Base,Dedication,,217.0,10,0.0225,66,1,1,2,2,169,181,167,1,3,1,0,0,,0,0,0,0,0,,,,,False,145,95,40,23,1,1,2,1,1,2,0,1001,2487,636,,,
Boule,Athens,Public,Aur. Deidameia,Athens,Female,Aurelia Deidameia,,True,True,,,636,"Statue Base for Aur. Paramona, Daughter of Aur. Paramonos of Lamptrai, Heath-Initiate",Base,Dedication,,217.0,10,0.0225,66,1,1,2,2,169,181,167,1,3,1,0,0,,0,0,0,0,0,,,,,False,145,95,40,23,1,1,2,1,1,2,0,1001,2487,636,,,
Boule,Athens,Public,Dryantianos,Athens,Male,Dryantianos,,True,False,,,638,Decree of the Athenians Concerning the Transport of the Sacred Objects,Base,Decree,South Wall,220.0,10,0.0180,66,1,1,2,2,169,181,167,1,3,1,0,0,,1,2,0,0,1,,,,,False,1749,1355,465,326,5,6,3,3,0,3,0,1001,2491,638,,,
Boule,Athens,Public,Dryantianos,Athens,Male,Dryantianos,,True,False,,,638,Decree of the Athenians Concerning the Transport of the Sacred Objects,Base,Decree,South Wall,220.0,10,0.0180,66,1,1,2,2,169,181,167,1,3,1,0,0,,1,2,0,0,1,,,,,False,1749,1355,465,326,5,6,3,3,0,3,0,1001,2491,638,,,
Boule,Athens,Public,Dryantianos,Athens,Male,Dryantianos,,True,False,,,638,Decree of the Athenians Concerning the Transport of the Sacred Objects,Base,Decree,South Wall,220.0,10,0.0180,66,1,1,2,2,169,181,167,1,3,1,0,0,,1,2,0,0,1,,,,,False,1749,1355,465,326,5,6,3,3,0,3,0,1001,2491,638,,,
Boule,Athens,Public,Casianus Hierokeryx,Athens,Male,Casianus Casianus Hierokeryx,,True,True,,,645,"Statue Base for Kassianos, Hierokeryx",Base,Dedication,Before the Telestrion,236.0,10,0.0350,66,1,1,2,2,169,181,167,1,3,1,3,0,,4,5,3,1,1,,,,,False,119,115,21,19,3,6,1,3,1,1,0,1001,2503,645,,,
Boule,Athens,Public,Thisbianos,Athens,Male,Thisbianos,,True,False,,,654,"Statue Base for Aerarios Sosipatros, Daduch",Base,Dedication,,275.0,50,0.0350,66,1,1,2,2,169,181,167,1,3,1,0,0,,1,1,0,0,1,,,,,False,79,77,16,15,3,1,3,3,1,3,0,1001,2519,654,,,
Boule,Athens,Public,Thisbianos,Athens,Male,Thisbianos,,True,False,,,654,"Statue Base for Aerarios Sosipatros, Daduch",Base,Dedication,,275.0,50,0.0350,66,1,1,2,2,169,181,167,1,3,1,0,0,,1,1,0,0,1,,,,,False,79,77,16,15,3,1,3,3,1,3,0,1001,2519,654,,,
Boule,Athens,Public,Thisbianos,Athens,Male,Thisbianos,,True,False,,,654,"Statue Base for Aerarios Sosipatros, Daduch",Base,Dedication,,275.0,50,0.0350,66,1,1,2,2,169,181,167,1,3,1,0,0,,1,1,0,0,1,,,,,False,79,77,16,15,3,1,3,3,1,3,0,1001,2519,654,,,
Boule,Athens,Public,Iun. Minucianus,Rome,Male,Iunius Minucianus,,False,True,,,655,Letter of the Emperor Gallienus to the Athenians Concerning the Mysteries,Base,Epistle,,265.0,0,0.0180,66,1,1,2,2,169,181,167,1,3,1,0,0,,0,0,0,0,0,,,,,False,638,276,234,85,3,5,2,0,0,0,2,1001,2521,655,,,
Boule,Athens,Public,Iun. Minucianus,Rome,Male,Iunius Minucianus,,False,True,,,655,Letter of the Emperor Gallienus to the Athenians Concerning the Mysteries,Base,Epistle,,265.0,0,0.0180,66,1,1,2,2,169,181,167,1,3,1,0,0,,0,0,0,0,0,,,,,False,638,276,234,85,3,5,2,0,0,0,2,1001,2521,655,,,
Boule,Athens,Public,Sergius Salvidius Scipio Orfitus,Rome,Male,Sergius Salvidius Scipio Orfitus,,False,True,,,473,"Statue Base for Sergius Salvidius Orfitus, Dedicated by The Areopagus, Boule, and Demos",Base,Dedication,South Wall,155.0,10,0.0550,66,1,1,2,2,169,181,167,1,3,4,3,0,,0,0,0,0,0,,,,,False,0,0,1,1,3,0,1,3,1,0,1,1001,2286,691,,,
Boule,Athens,Public,Calpurnia L. Lepida,Rome,Female,Calpurnia Lepida,,False,True,,,473,"Statue Base for Calpurnia Lepida, Daughter of L., Wife of Scipio Orfitus, Dedicated by the Areopagus, Boule, and Demos",Base,Dedication,South Wall,155.0,10,0.0550,66,1,1,2,2,169,181,167,1,3,1,3,0,,0,0,0,0,0,,,,,False,0,0,1,1,3,0,2,3,1,0,2,1001,2287,692,,,
Boule,Athens,Public,Calpurnia L. Lepida,Rome,Female,Calpurnia Lepida,,False,True,,,473,"Statue Base for Calpurnia Lepida, Daughter of L., Wife of Scipio Orfitus, Dedicated by the Areopagus, Boule, and Demos",Base,Dedication,South Wall,155.0,10,0.0550,66,1,1,2,2,169,181,167,1,3,1,3,0,,0,0,0,0,0,,,,,False,0,0,1,1,3,0,2,3,1,0,2,1001,2287,692,,,
Boule,Athens,Public,Sergius Calpurnius Scipio Orfitus,Rome,Male,Sergius Calpurnius Scipio Orfitus,,False,True,,,473,"Statue Base for Sergius Calpurius Scipio Orfitus, Son of Scipio Orfitus, Dedicated by the Areopagus, Boule, and Demos",Base,Dedication,South Wall,155.0,10,0.0550,66,1,1,2,2,169,181,167,1,3,1,3,0,,0,1,0,0,1,,,,,False,0,0,1,1,3,0,2,3,1,0,2,1001,2288,693,,,
Boule,Athens,Public,Sergius Calpurnius Scipio Orfitus,Rome,Male,Sergius Calpurnius Scipio Orfitus,,False,True,,,473,"Statue Base for Sergius Calpurius Scipio Orfitus, Son of Scipio Orfitus, Dedicated by the Areopagus, Boule, and Demos",Base,Dedication,South Wall,155.0,10,0.0550,66,1,1,2,2,169,181,167,1,3,1,3,0,,0,1,0,0,1,,,,,False,0,0,1,1,3,0,2,3,1,0,2,1001,2288,693,,,
